SiteID,15178,Site Timezone,-6,Data Timezone,-6,Longitude,-94.854095,Latitude,34.647316
2011,1,1,12,30,4.663,,,,
2011,1,1,12,35,4.602,,,,
2011,1,1,12,40,4.541,,,,
2011,1,1,12,45,4.538,,,,
2011,1,1,12,50,4.599,,,,
2011,1,1,12,55,4.672,,,,
2011,1,1,13,0,4.712,,,,
2011,1,1,13,5,4.702,,,,
2011,1,1,13,10,4.708,,,,
2011,1,1,13,15,4.727,,,,
2011,1,1,13,20,4.721,,,,
2011,1,1,13,25,4.699,,,,
2011,1,1,13,30,4.672,,,,
2011,1,1,13,35,4.66,,,,
2011,1,1,13,40,4.669,,,,
2011,1,1,13,45,4.675,,,,
2011,1,1,13,50,4.647,,,,
2011,1,1,13,55,4.602,,,,
2011,1,1,14,0,4.538,,,,
2011,1,1,14,5,4.492,,,,
2011,1,1,14,10,4.47,,,,
2011,1,1,14,15,4.473,,,,
2011,1,1,14,20,4.489,,,,
2011,1,1,14,25,4.467,,,,
2011,1,1,14,30,4.385,,,,
2011,1,1,14,35,4.306,,,,
2011,1,1,14,40,4.269,,,,
2011,1,1,14,45,4.275,,,,
2011,1,1,14,50,4.312,,,,
2011,1,1,14,55,4.376,,,,
2011,1,1,15,0,4.406,,,,
2011,1,1,15,5,4.373,,,,
2011,1,1,15,10,4.293,,,,
2011,1,1,15,15,4.248,,,,
2011,1,1,15,20,4.269,,,,
2011,1,1,15,25,4.333,,,,
2011,1,1,15,30,4.388,,,,
2011,1,1,15,35,4.425,,,,
2011,1,1,15,40,4.412,,,,
2011,1,1,15,45,4.358,,,,
2011,1,1,15,50,4.3,,,,
2011,1,1,15,55,4.272,,,,
2011,1,1,16,0,4.248,,,,
2011,1,1,16,5,4.226,,,,
2011,1,1,16,10,4.281,,,,
2011,1,1,16,15,4.351,,,,
2011,1,1,16,20,4.367,,,,
2011,1,1,16,25,4.354,,,,
2011,1,1,16,30,4.345,,,,
2011,1,1,16,35,4.473,,,,
2011,1,1,16,40,4.602,,,,
2011,1,1,16,45,4.654,,,,
2011,1,1,16,50,4.65,,,,
2011,1,1,16,55,4.644,,,,
2011,1,1,17,0,4.641,,,,
2011,1,1,17,5,4.592,,,,
2011,1,1,17,10,4.528,,,,
2011,1,1,17,15,4.507,,,,
2011,1,1,17,20,4.528,,,,
2011,1,1,17,25,4.513,,,,
2011,1,1,17,30,4.434,,,,
2011,1,1,17,35,4.33,,,,
2011,1,1,17,40,4.26,,,,
2011,1,1,17,45,4.239,,,,
2011,1,1,17,50,4.232,,,,
2011,1,1,17,55,4.232,,,,
2011,1,1,18,0,4.223,,,,
2011,1,1,18,5,4.217,,,,
2011,1,1,18,10,4.26,,,,
2011,1,1,18,15,4.342,,,,
2011,1,1,18,20,4.4,,,,
2011,1,1,18,25,4.44,,,,
2011,1,1,18,30,4.473,,,,
2011,1,1,18,35,4.522,,,,
2011,1,1,18,40,4.592,,,,
2011,1,1,18,45,4.693,,,,
2011,1,1,18,50,4.797,,,,
2011,1,1,18,55,4.858,,,,
2011,1,1,19,0,4.892,,,,
2011,1,1,19,5,4.904,,,,
2011,1,1,19,10,4.852,,,,
2011,1,1,19,15,4.806,,,,
2011,1,1,19,20,4.8,,,,
2011,1,1,19,25,4.773,,,,
2011,1,1,19,30,4.721,,,,
2011,1,1,19,35,4.669,,,,
2011,1,1,19,40,4.638,,,,
2011,1,1,19,45,4.623,,,,
2011,1,1,19,50,4.586,,,,
2011,1,1,19,55,4.553,,,,
2011,1,1,20,0,4.522,,,,
2011,1,1,20,5,4.504,,,,
2011,1,1,20,10,4.473,,,,
2011,1,1,20,15,4.4,,,,
2011,1,1,20,20,4.303,,,,
2011,1,1,20,25,4.205,,,,
2011,1,1,20,30,4.126,,,,
2011,1,1,20,35,4.028,,,,
2011,1,1,20,40,3.909,,,,
2011,1,1,20,45,3.802,,,,
2011,1,1,20,50,3.71,,,,
2011,1,1,20,55,3.604,,,,
2011,1,1,21,0,3.512,,,,
2011,1,1,21,5,3.439,,,,
2011,1,1,21,10,3.344,,,,
2011,1,1,21,15,3.231,,,,
2011,1,1,21,20,3.125,,,,
2011,1,1,21,25,2.996,,,,
2011,1,1,21,30,2.89,,,,
2011,1,1,21,35,2.813,,,,
2011,1,1,21,40,2.737,,,,
2011,1,1,21,45,2.633,,,,
2011,1,1,21,50,2.551,,,,
2011,1,1,21,55,2.505,,,,
2011,1,1,22,0,2.475,,,,
2011,1,1,22,5,2.475,,,,
2011,1,1,22,10,2.49,,,,
2011,1,1,22,15,2.487,,,,
2011,1,1,22,20,2.508,,,,
2011,1,1,22,25,2.526,,,,
2011,1,1,22,30,2.545,,,,
2011,1,1,22,35,2.557,,,,
2011,1,1,22,40,2.581,,,,
2011,1,1,22,45,2.597,,,,
2011,1,1,22,50,2.578,,,,
2011,1,1,22,55,2.526,,,,
2011,1,1,23,0,2.45,,,,
2011,1,1,23,5,2.401,,,,
2011,1,1,23,10,2.325,,,,
2011,1,1,23,15,2.246,,,,
2011,1,1,23,20,2.218,,,,
2011,1,1,23,25,2.264,,,,
2011,1,1,23,30,2.307,,,,
2011,1,1,23,35,2.288,,,,
2011,1,1,23,40,2.206,,,,
2011,1,1,23,45,2.136,,,,
2011,1,1,23,50,2.105,,,,
2011,1,1,23,55,2.05,,,,
2011,1,2,0,0,1.971,,,,
2011,1,2,0,5,1.925,,,,
2011,1,2,0,10,1.968,,,,
2011,1,2,0,15,2.014,,,,
2011,1,2,0,20,1.998,,,,
2011,1,2,0,25,1.974,,,,
2011,1,2,0,30,1.989,,,,
2011,1,2,0,35,1.992,,,,
2011,1,2,0,40,1.98,,,,
2011,1,2,0,45,1.965,,,,
2011,1,2,0,50,1.937,,,,
2011,1,2,0,55,1.931,,,,
2011,1,2,1,0,1.922,,,,
2011,1,2,1,5,1.931,,,,
2011,1,2,1,10,1.995,,,,
2011,1,2,1,15,2.035,,,,
2011,1,2,1,20,2.038,,,,
2011,1,2,1,25,2.014,,,,
2011,1,2,1,30,2.081,,,,
2011,1,2,1,35,2.163,,,,
2011,1,2,1,40,2.182,,,,
2011,1,2,1,45,2.13,,,,
2011,1,2,1,50,2.05,,,,
2011,1,2,1,55,1.977,,,,
2011,1,2,2,0,1.934,,,,
2011,1,2,2,5,1.919,,,,
2011,1,2,2,10,1.931,,,,
2011,1,2,2,15,1.94,,,,
2011,1,2,2,20,1.937,,,,
2011,1,2,2,25,1.913,,,,
2011,1,2,2,30,1.892,,,,
2011,1,2,2,35,1.901,,,,
2011,1,2,2,40,1.892,,,,
2011,1,2,2,45,1.864,,,,
2011,1,2,2,50,1.84,,,,
2011,1,2,2,55,1.818,,,,
2011,1,2,3,0,1.791,,,,
2011,1,2,3,5,1.733,,,,
2011,1,2,3,10,1.699,,,,
2011,1,2,3,15,1.641,,,,
2011,1,2,3,20,1.559,,,,
2011,1,2,3,25,1.495,,,,
2011,1,2,3,30,1.449,,,,
2011,1,2,3,35,1.428,,,,
2011,1,2,3,40,1.416,,,,
2011,1,2,3,45,1.376,,,,
2011,1,2,3,50,1.324,,,,
2011,1,2,3,55,1.272,,,,
2011,1,2,4,0,1.168,,,,
2011,1,2,4,5,1.089,,,,
2011,1,2,4,10,1.092,,,,
2011,1,2,4,15,1.113,,,,
2011,1,2,4,20,1.08,,,,
2011,1,2,4,25,1.028,,,,
2011,1,2,4,30,0.982,,,,
2011,1,2,4,35,0.973,,,,
2011,1,2,4,40,0.994,,,,
2011,1,2,4,45,1.004,,,,
2011,1,2,4,50,0.97,,,,
2011,1,2,4,55,1.016,,,,
2011,1,2,5,0,1.147,,,,
2011,1,2,5,5,1.211,,,,
2011,1,2,5,10,1.193,,,,
2011,1,2,5,15,1.077,,,,
2011,1,2,5,20,0.952,,,,
2011,1,2,5,25,0.888,,,,
2011,1,2,5,30,0.869,,,,
2011,1,2,5,35,0.924,,,,
2011,1,2,5,40,1.08,,,,
2011,1,2,5,45,1.077,,,,
2011,1,2,5,50,1.001,,,,
2011,1,2,5,55,1.062,,,,
2011,1,2,6,0,1.15,,,,
2011,1,2,6,5,1.132,,,,
2011,1,2,6,10,1.095,,,,
2011,1,2,6,15,1.147,,,,
2011,1,2,6,20,1.04,,,,
2011,1,2,6,25,0.933,,,,
2011,1,2,6,30,0.952,,,,
2011,1,2,6,35,0.863,,,,
2011,1,2,6,40,0.848,,,,
2011,1,2,6,45,0.897,,,,
2011,1,2,6,50,0.842,,,,
2011,1,2,6,55,0.869,,,,
2011,1,2,7,0,0.875,,,,
2011,1,2,7,5,0.839,,,,
2011,1,2,7,10,0.939,,,,
2011,1,2,7,15,0.979,,,,
2011,1,2,7,20,0.903,,,,
2011,1,2,7,25,0.799,,,,
2011,1,2,7,30,0.72,,,,
2011,1,2,7,35,0.759,,,,
2011,1,2,7,40,0.747,,,,
2011,1,2,7,45,0.647,,,,
2011,1,2,7,50,0.677,,,,
2011,1,2,7,55,0.738,,,,
2011,1,2,8,0,0.677,,,,
2011,1,2,8,5,0.631,,,,
2011,1,2,8,10,0.662,,,,
2011,1,2,8,15,0.598,,,,
2011,1,2,8,20,0.54,,,,
2011,1,2,8,25,0.589,,,,
2011,1,2,8,30,0.634,,,,
2011,1,2,8,35,0.625,,,,
2011,1,2,8,40,0.57,,,,
2011,1,2,8,45,0.482,,,,
2011,1,2,8,50,0.43,,,,
2011,1,2,8,55,0.46,,,,
2011,1,2,9,0,0.509,,,,
2011,1,2,9,5,0.515,,,,
2011,1,2,9,10,0.436,,,,
2011,1,2,9,15,0.366,,,,
2011,1,2,9,20,0.369,,,,
2011,1,2,9,25,0.442,,,,
2011,1,2,9,30,0.466,,,,
2011,1,2,9,35,0.503,,,,
2011,1,2,9,40,0.552,,,,
2011,1,2,9,45,0.527,,,,
2011,1,2,9,50,0.457,,,,
2011,1,2,9,55,0.439,,,,
2011,1,2,10,0,0.442,,,,
2011,1,2,10,5,0.402,,,,
2011,1,2,10,10,0.384,,,,
2011,1,2,10,15,0.436,,,,
2011,1,2,10,20,0.537,,,,
2011,1,2,10,25,0.643,,,,
2011,1,2,10,30,0.717,,,,
2011,1,2,10,35,0.741,,,,
2011,1,2,10,40,0.778,,,,
2011,1,2,10,45,0.866,,,,
2011,1,2,10,50,0.964,,,,
2011,1,2,10,55,1.062,,,,
2011,1,2,11,0,1.123,,,,
2011,1,2,11,5,1.138,,,,
2011,1,2,11,10,1.156,,,,
2011,1,2,11,15,1.147,,,,
2011,1,2,11,20,1.107,,,,
2011,1,2,11,25,1.077,,,,
2011,1,2,11,30,1.062,,,,
2011,1,2,11,35,1.068,,,,
2011,1,2,11,40,1.11,,,,
2011,1,2,11,45,1.174,,,,
2011,1,2,11,50,1.239,,,,
2011,1,2,11,55,1.284,,,,
2011,1,2,12,0,1.306,,,,
2011,1,2,12,5,1.333,,,,
2011,1,2,12,10,1.367,,,,
2011,1,2,12,15,1.37,,,,
2011,1,2,12,20,1.354,,,,
2011,1,2,12,25,1.358,,,,
2011,1,2,12,30,1.358,,,,
2011,1,2,12,35,1.339,,,,
2011,1,2,12,40,1.293,,,,
2011,1,2,12,45,1.214,,,,
2011,1,2,12,50,1.135,,,,
2011,1,2,12,55,1.083,,,,
2011,1,2,13,0,1.052,,,,
2011,1,2,13,5,1.028,,,,
2011,1,2,13,10,1.016,,,,
2011,1,2,13,15,1.01,,,,
2011,1,2,13,20,1.01,,,,
2011,1,2,13,25,1.01,,,,
2011,1,2,13,30,1.016,,,,
2011,1,2,13,35,1.028,,,,
2011,1,2,13,40,1.022,,,,
2011,1,2,13,45,0.991,,,,
2011,1,2,13,50,0.939,,,,
2011,1,2,13,55,0.845,,,,
2011,1,2,14,0,0.717,,,,
2011,1,2,14,5,0.576,,,,
2011,1,2,14,10,0.418,,,,
2011,1,2,14,15,0.265,,,,
2011,1,2,14,20,0.213,,,,
2011,1,2,14,25,0.299,,,,
2011,1,2,14,30,0.503,,,,
2011,1,2,14,35,0.765,,,,
2011,1,2,14,40,1.037,,,,
2011,1,2,14,45,1.3,,,,
2011,1,2,14,50,1.541,,,,
2011,1,2,14,55,1.779,,,,
2011,1,2,15,0,1.995,,,,
2011,1,2,15,5,2.157,,,,
2011,1,2,15,10,2.297,,,,
2011,1,2,15,15,2.429,,,,
2011,1,2,15,20,2.548,,,,
2011,1,2,15,25,2.685,,,,
2011,1,2,15,30,2.844,,,,
2011,1,2,15,35,2.99,,,,
2011,1,2,15,40,3.176,,,,
2011,1,2,15,45,3.396,,,,
2011,1,2,15,50,3.582,,,,
2011,1,2,15,55,3.732,,,,
2011,1,2,16,0,3.881,,,,
2011,1,2,16,5,4.089,,,,
2011,1,2,16,10,4.333,,,,
2011,1,2,16,15,4.614,,,,
2011,1,2,16,20,4.919,,,,
2011,1,2,16,25,5.227,,,,
2011,1,2,16,30,5.526,,,,
2011,1,2,16,35,5.789,,,,
2011,1,2,16,40,5.996,,,,
2011,1,2,16,45,6.182,,,,
2011,1,2,16,50,6.363,,,,
2011,1,2,16,55,6.555,,,,
2011,1,2,17,0,6.768,,,,
2011,1,2,17,5,6.985,,,,
2011,1,2,17,10,7.193,,,,
2011,1,2,17,15,7.394,,,,
2011,1,2,17,20,7.58,,,,
2011,1,2,17,25,7.739,,,,
2011,1,2,17,30,7.87,,,,
2011,1,2,17,35,7.965,,,,
2011,1,2,17,40,8.038,,,,
2011,1,2,17,45,8.108,,,,
2011,1,2,17,50,8.154,,,,
2011,1,2,17,55,8.169,,,,
2011,1,2,18,0,8.157,,,,
2011,1,2,18,5,8.108,,,,
2011,1,2,18,10,8.056,,,,
2011,1,2,18,15,8.007,,,,
2011,1,2,18,20,7.974,,,,
2011,1,2,18,25,7.959,,,,
2011,1,2,18,30,7.94,,,,
2011,1,2,18,35,7.882,,,,
2011,1,2,18,40,7.885,,,,
2011,1,2,18,45,7.919,,,,
2011,1,2,18,50,8.007,,,,
2011,1,2,18,55,8.157,,,,
2011,1,2,19,0,8.322,,,,
2011,1,2,19,5,8.486,,,,
2011,1,2,19,10,8.654,,,,
2011,1,2,19,15,8.798,,,,
2011,1,2,19,20,8.905,,,,
2011,1,2,19,25,8.966,,,,
2011,1,2,19,30,8.996,,,,
2011,1,2,19,35,9.027,,,,
2011,1,2,19,40,9.066,,,,
2011,1,2,19,45,9.1,,,,
2011,1,2,19,50,9.146,,,,
2011,1,2,19,55,9.213,,,,
2011,1,2,20,0,9.271,,,,
2011,1,2,20,5,9.304,,,,
2011,1,2,20,10,9.326,,,,
2011,1,2,20,15,9.347,,,,
2011,1,2,20,20,9.362,,,,
2011,1,2,20,25,9.365,,,,
2011,1,2,20,30,9.359,,,,
2011,1,2,20,35,9.332,,,,
2011,1,2,20,40,9.414,,,,
2011,1,2,20,45,9.524,,,,
2011,1,2,20,50,9.616,,,,
2011,1,2,20,55,9.728,,,,
2011,1,2,21,0,9.857,,,,
2011,1,2,21,5,9.963,,,,
2011,1,2,21,10,10.043,,,,
2011,1,2,21,15,10.128,,,,
2011,1,2,21,20,10.217,,,,
2011,1,2,21,25,10.29,,,,
2011,1,2,21,30,10.339,,,,
2011,1,2,21,35,10.36,,,,
2011,1,2,21,40,10.372,,,,
2011,1,2,21,45,10.397,,,,
2011,1,2,21,50,10.446,,,,
2011,1,2,21,55,10.507,,,,
2011,1,2,22,0,10.589,,,,
2011,1,2,22,5,10.656,,,,
2011,1,2,22,10,10.702,,,,
2011,1,2,22,15,10.739,,,,
2011,1,2,22,20,10.76,,,,
2011,1,2,22,25,10.787,,,,
2011,1,2,22,30,10.839,,,,
2011,1,2,22,35,10.922,,,,
2011,1,2,22,40,11.047,,,,
2011,1,2,22,45,11.184,,,,
2011,1,2,22,50,11.337,,,,
2011,1,2,22,55,11.517,,,,
2011,1,2,23,0,11.669,,,,
2011,1,2,23,5,11.801,,,,
2011,1,2,23,10,11.917,,,,
2011,1,2,23,15,11.975,,,,
2011,1,2,23,20,11.99,,,,
2011,1,2,23,25,11.999,,,,
2011,1,2,23,30,12.002,,,,
2011,1,2,23,35,11.987,,,,
2011,1,2,23,40,11.984,,,,
2011,1,2,23,45,11.99,,,,
2011,1,2,23,50,11.978,,,,
2011,1,2,23,55,11.975,,,,
2011,1,3,0,0,12.017,,,,
2011,1,3,0,5,12.1,,,,
2011,1,3,0,10,12.176,,,,
2011,1,3,0,15,12.243,,,,
2011,1,3,0,20,12.325,,,,
2011,1,3,0,25,12.399,,,,
2011,1,3,0,30,12.445,,,,
2011,1,3,0,35,12.478,,,,
2011,1,3,0,40,12.487,,,,
2011,1,3,0,45,12.518,,,,
2011,1,3,0,50,12.597,,,,
2011,1,3,0,55,12.707,,,,
2011,1,3,1,0,12.798,,,,
2011,1,3,1,5,12.896,,,,
2011,1,3,1,10,13.009,,,,
2011,1,3,1,15,13.082,,,,
2011,1,3,1,20,13.091,,,,
2011,1,3,1,25,13.098,,,,
2011,1,3,1,30,13.159,,,,
2011,1,3,1,35,13.244,,,,
2011,1,3,1,40,13.323,,,,
2011,1,3,1,45,13.406,,,,
2011,1,3,1,50,13.516,,,,
2011,1,3,1,55,13.632,,,,
2011,1,3,2,0,13.72,,,,
2011,1,3,2,5,13.778,,,,
2011,1,3,2,10,13.854,,,,
2011,1,3,2,15,13.964,,,,
2011,1,3,2,20,14.08,,,,
2011,1,3,2,25,14.199,,,,
2011,1,3,2,30,14.337,,,,
2011,1,3,2,35,14.468,,,,
2011,1,3,2,40,14.581,,,,
2011,1,3,2,45,14.678,,,,
2011,1,3,2,50,14.746,,,,
2011,1,3,2,55,14.742,,,,
2011,1,3,3,0,14.654,,,,
2011,1,3,3,5,14.532,,,,
2011,1,3,3,10,14.462,,,,
2011,1,3,3,15,14.468,,,,
2011,1,3,3,20,14.511,,,,
2011,1,3,3,25,14.538,,,,
2011,1,3,3,30,14.575,,,,
2011,1,3,3,35,14.639,,,,
2011,1,3,3,40,14.697,,,,
2011,1,3,3,45,14.709,,,,
2011,1,3,3,50,14.697,,,,
2011,1,3,3,55,14.712,,,,
2011,1,3,4,0,14.733,,,,
2011,1,3,4,5,14.773,,,,
2011,1,3,4,10,14.864,,,,
2011,1,3,4,15,14.987,,,,
2011,1,3,4,20,15.133,,,,
2011,1,3,4,25,15.273,,,,
2011,1,3,4,30,15.35,,,,
2011,1,3,4,35,15.377,,,,
2011,1,3,4,40,15.432,,,,
2011,1,3,4,45,15.533,,,,
2011,1,3,4,50,15.63,,,,
2011,1,3,4,55,15.707,,,,
2011,1,3,5,0,15.798,,,,
2011,1,3,5,5,15.911,,,,
2011,1,3,5,10,16.012,,,,
2011,1,3,5,15,16.079,,,,
2011,1,3,5,20,16.146,,,,
2011,1,3,5,25,16.268,,,,
2011,1,3,5,30,16.415,,,,
2011,1,3,5,35,16.57,,,,
2011,1,3,5,40,16.763,,,,
2011,1,3,5,45,16.94,,,,
2011,1,3,5,50,17.065,,,,
2011,1,3,5,55,17.12,,,,
2011,1,3,6,0,17.111,,,,
2011,1,3,6,5,17.086,,,,
2011,1,3,6,10,17.071,,,,
2011,1,3,6,15,17.056,,,,
2011,1,3,6,20,17.053,,,,
2011,1,3,6,25,17.062,,,,
2011,1,3,6,30,17.092,,,,
2011,1,3,6,35,17.126,,,,
2011,1,3,6,40,17.135,,,,
2011,1,3,6,45,17.126,,,,
2011,1,3,6,50,17.098,,,,
2011,1,3,6,55,17.05,,,,
2011,1,3,7,0,16.973,,,,
2011,1,3,7,5,16.9,,,,
2011,1,3,7,10,16.851,,,,
2011,1,3,7,15,16.836,,,,
2011,1,3,7,20,16.873,,,,
2011,1,3,7,25,16.989,,,,
2011,1,3,7,30,17.144,,,,
2011,1,3,7,35,17.303,,,,
2011,1,3,7,40,17.452,,,,
2011,1,3,7,45,17.584,,,,
2011,1,3,7,50,17.666,,,,
2011,1,3,7,55,17.764,,,,
2011,1,3,8,0,17.861,,,,
2011,1,3,8,5,17.944,,,,
2011,1,3,8,10,18.035,,,,
2011,1,3,8,15,18.115,,,,
2011,1,3,8,20,18.106,,,,
2011,1,3,8,25,18.051,,,,
2011,1,3,8,30,17.983,,,,
2011,1,3,8,35,17.925,,,,
2011,1,3,8,40,17.932,,,,
2011,1,3,8,45,18.026,,,,
2011,1,3,8,50,18.395,,,,
2011,1,3,8,55,18.631,,,,
2011,1,3,9,0,18.783,,,,
2011,1,3,9,5,19.165,,,,
2011,1,3,9,10,19.003,,,,
2011,1,3,9,15,18.621,,,,
2011,1,3,9,20,18.307,,,,
2011,1,3,9,25,18.304,,,,
2011,1,3,9,30,18.282,,,,
2011,1,3,9,35,18.279,,,,
2011,1,3,9,40,18.185,,,,
2011,1,3,9,45,18.075,,,,
2011,1,3,9,50,17.559,,,,
2011,1,3,9,55,17.44,,,,
2011,1,3,10,0,17.486,,,,
2011,1,3,10,5,17.471,,,,
2011,1,3,10,10,17.413,,,,
2011,1,3,10,15,17.446,,,,
2011,1,3,10,20,17.404,,,,
2011,1,3,10,25,17.395,,,,
2011,1,3,10,30,17.449,,,,
2011,1,3,10,35,17.633,,,,
2011,1,3,10,40,17.666,,,,
2011,1,3,10,45,17.877,,,,
2011,1,3,10,50,18.1,,,,
2011,1,3,10,55,18.219,,,,
2011,1,3,11,0,18.261,,,,
2011,1,3,11,5,18.283,,,,
2011,1,3,11,10,18.286,,,,
2011,1,3,11,15,18.347,,,,
2011,1,3,11,20,18.24,,,,
2011,1,3,11,25,18.304,,,,
2011,1,3,11,30,18.185,,,,
2011,1,3,11,35,18.277,,,,
2011,1,3,11,40,18.222,,,,
2011,1,3,11,45,18.118,,,,
2011,1,3,11,50,17.99,,,,
2011,1,3,11,55,17.901,,,,
2011,1,3,12,0,17.843,,,,
2011,1,3,12,5,17.874,,,,
2011,1,3,12,10,17.935,,,,
2011,1,3,12,15,17.938,,,,
2011,1,3,12,20,17.813,,,,
2011,1,3,12,25,17.697,,,,
2011,1,3,12,30,17.627,,,,
2011,1,3,12,35,17.486,,,,
2011,1,3,12,40,17.242,,,,
