SiteID,15627,Site Timezone,-6,Data Timezone,-6,Longitude,-95.632233,Latitude,34.763214
2011,1,1,7,40,8.429,,,,
2011,1,1,7,45,8.3,,,,
2011,1,1,7,50,8.065,,,,
2011,1,1,7,55,7.873,,,,
2011,1,1,8,0,7.699,,,,
2011,1,1,8,5,7.446,,,,
2011,1,1,8,10,7.489,,,,
2011,1,1,8,15,7.373,,,,
2011,1,1,8,20,7.388,,,,
2011,1,1,8,25,7.418,,,,
2011,1,1,8,30,7.363,,,,
2011,1,1,8,35,7.415,,,,
2011,1,1,8,40,7.522,,,,
2011,1,1,8,45,7.644,,,,
2011,1,1,8,50,7.797,,,,
2011,1,1,8,55,7.956,,,,
2011,1,1,9,0,8.072,,,,
2011,1,1,9,5,8.056,,,,
2011,1,1,9,10,7.928,,,,
2011,1,1,9,15,7.8,,,,
2011,1,1,9,20,7.684,,,,
2011,1,1,9,25,7.51,,,,
2011,1,1,9,30,7.312,,,,
2011,1,1,9,35,7.129,,,,
2011,1,1,9,40,6.979,,,,
2011,1,1,9,45,6.884,,,,
2011,1,1,9,50,6.82,,,,
2011,1,1,9,55,6.802,,,,
2011,1,1,10,0,6.833,,,,
2011,1,1,10,5,6.869,,,,
2011,1,1,10,10,6.949,,,,
2011,1,1,10,15,7.064,,,,
2011,1,1,10,20,7.19,,,,
2011,1,1,10,25,7.293,,,,
2011,1,1,10,30,7.336,,,,
2011,1,1,10,35,7.315,,,,
2011,1,1,10,40,7.232,,,,
2011,1,1,10,45,7.092,,,,
2011,1,1,10,50,6.912,,,,
2011,1,1,10,55,6.713,,,,
2011,1,1,11,0,6.527,,,,
2011,1,1,11,5,6.411,,,,
2011,1,1,11,10,6.353,,,,
2011,1,1,11,15,6.323,,,,
2011,1,1,11,20,6.271,,,,
2011,1,1,11,25,6.228,,,,
2011,1,1,11,30,6.21,,,,
2011,1,1,11,35,6.121,,,,
2011,1,1,11,40,5.978,,,,
2011,1,1,11,45,5.844,,,,
2011,1,1,11,50,5.767,,,,
2011,1,1,11,55,5.682,,,,
2011,1,1,12,0,5.593,,,,
2011,1,1,12,5,5.523,,,,
2011,1,1,12,10,5.444,,,,
2011,1,1,12,15,5.349,,,,
2011,1,1,12,20,5.252,,,,
2011,1,1,12,25,5.175,,,,
2011,1,1,12,30,5.136,,,,
2011,1,1,12,35,5.078,,,,
2011,1,1,12,40,5.001,,,,
2011,1,1,12,45,4.959,,,,
2011,1,1,12,50,4.968,,,,
2011,1,1,12,55,4.959,,,,
2011,1,1,13,0,4.907,,,,
2011,1,1,13,5,4.858,,,,
2011,1,1,13,10,4.834,,,,
2011,1,1,13,15,4.815,,,,
2011,1,1,13,20,4.8,,,,
2011,1,1,13,25,4.812,,,,
2011,1,1,13,30,4.827,,,,
2011,1,1,13,35,4.821,,,,
2011,1,1,13,40,4.803,,,,
2011,1,1,13,45,4.773,,,,
2011,1,1,13,50,4.742,,,,
2011,1,1,13,55,4.73,,,,
2011,1,1,14,0,4.736,,,,
2011,1,1,14,5,4.727,,,,
2011,1,1,14,10,4.727,,,,
2011,1,1,14,15,4.776,,,,
2011,1,1,14,20,4.818,,,,
2011,1,1,14,25,4.855,,,,
2011,1,1,14,30,4.898,,,,
2011,1,1,14,35,4.943,,,,
2011,1,1,14,40,5.026,,,,
2011,1,1,14,45,5.093,,,,
2011,1,1,14,50,5.096,,,,
2011,1,1,14,55,5.047,,,,
2011,1,1,15,0,4.962,,,,
2011,1,1,15,5,4.913,,,,
2011,1,1,15,10,4.916,,,,
2011,1,1,15,15,4.885,,,,
2011,1,1,15,20,4.794,,,,
2011,1,1,15,25,4.666,,,,
2011,1,1,15,30,4.565,,,,
2011,1,1,15,35,4.489,,,,
2011,1,1,15,40,4.434,,,,
2011,1,1,15,45,4.382,,,,
2011,1,1,15,50,4.281,,,,
2011,1,1,15,55,4.165,,,,
2011,1,1,16,0,4.077,,,,
2011,1,1,16,5,4.034,,,,
2011,1,1,16,10,4.028,,,,
2011,1,1,16,15,4.037,,,,
2011,1,1,16,20,4.043,,,,
2011,1,1,16,25,4.049,,,,
2011,1,1,16,30,4.01,,,,
2011,1,1,16,35,4.003,,,,
2011,1,1,16,40,3.945,,,,
2011,1,1,16,45,3.872,,,,
2011,1,1,16,50,3.857,,,,
2011,1,1,16,55,3.912,,,,
2011,1,1,17,0,3.964,,,,
2011,1,1,17,5,4.003,,,,
2011,1,1,17,10,4.04,,,,
2011,1,1,17,15,4.055,,,,
2011,1,1,17,20,4.055,,,,
2011,1,1,17,25,4.083,,,,
2011,1,1,17,30,4.159,,,,
2011,1,1,17,35,4.248,,,,
2011,1,1,17,40,4.293,,,,
2011,1,1,17,45,4.312,,,,
2011,1,1,17,50,4.312,,,,
2011,1,1,17,55,4.272,,,,
2011,1,1,18,0,4.238,,,,
2011,1,1,18,5,4.22,,,,
2011,1,1,18,10,4.208,,,,
2011,1,1,18,15,4.217,,,,
2011,1,1,18,20,4.248,,,,
2011,1,1,18,25,4.275,,,,
2011,1,1,18,30,4.33,,,,
2011,1,1,18,35,4.437,,,,
2011,1,1,18,40,4.547,,,,
2011,1,1,18,45,4.614,,,,
2011,1,1,18,50,4.654,,,,
2011,1,1,18,55,4.666,,,,
2011,1,1,19,0,4.65,,,,
2011,1,1,19,5,4.657,,,,
2011,1,1,19,10,4.687,,,,
2011,1,1,19,15,4.739,,,,
2011,1,1,19,20,4.827,,,,
2011,1,1,19,25,4.943,,,,
2011,1,1,19,30,5.059,,,,
2011,1,1,19,35,5.145,,,,
2011,1,1,19,40,5.203,,,,
2011,1,1,19,45,5.279,,,,
2011,1,1,19,50,5.343,,,,
2011,1,1,19,55,5.401,,,,
2011,1,1,20,0,5.456,,,,
2011,1,1,20,5,5.478,,,,
2011,1,1,20,10,5.502,,,,
2011,1,1,20,15,5.529,,,,
2011,1,1,20,20,5.508,,,,
2011,1,1,20,25,5.456,,,,
2011,1,1,20,30,5.404,,,,
2011,1,1,20,35,5.377,,,,
2011,1,1,20,40,5.41,,,,
2011,1,1,20,45,5.453,,,,
2011,1,1,20,50,5.52,,,,
2011,1,1,20,55,5.6,,,,
2011,1,1,21,0,5.624,,,,
2011,1,1,21,5,5.661,,,,
2011,1,1,21,10,5.722,,,,
2011,1,1,21,15,5.783,,,,
2011,1,1,21,20,5.835,,,,
2011,1,1,21,25,5.862,,,,
2011,1,1,21,30,5.85,,,,
2011,1,1,21,35,5.795,,,,
2011,1,1,21,40,5.709,,,,
2011,1,1,21,45,5.597,,,,
2011,1,1,21,50,5.493,,,,
2011,1,1,21,55,5.42,,,,
2011,1,1,22,0,5.34,,,,
2011,1,1,22,5,5.264,,,,
2011,1,1,22,10,5.172,,,,
2011,1,1,22,15,5.093,,,,
2011,1,1,22,20,5.032,,,,
2011,1,1,22,25,5.001,,,,
2011,1,1,22,30,4.977,,,,
2011,1,1,22,35,4.91,,,,
2011,1,1,22,40,4.821,,,,
2011,1,1,22,45,4.724,,,,
2011,1,1,22,50,4.663,,,,
2011,1,1,22,55,4.62,,,,
2011,1,1,23,0,4.559,,,,
2011,1,1,23,5,4.486,,,,
2011,1,1,23,10,4.391,,,,
2011,1,1,23,15,4.327,,,,
2011,1,1,23,20,4.321,,,,
2011,1,1,23,25,4.293,,,,
2011,1,1,23,30,4.223,,,,
2011,1,1,23,35,4.159,,,,
2011,1,1,23,40,4.092,,,,
2011,1,1,23,45,3.927,,,,
2011,1,1,23,50,3.698,,,,
2011,1,1,23,55,3.506,,,,
2011,1,2,0,0,3.375,,,,
2011,1,2,0,5,3.292,,,,
2011,1,2,0,10,3.195,,,,
2011,1,2,0,15,3.112,,,,
2011,1,2,0,20,3.027,,,,
2011,1,2,0,25,2.914,,,,
2011,1,2,0,30,2.774,,,,
2011,1,2,0,35,2.673,,,,
2011,1,2,0,40,2.627,,,,
2011,1,2,0,45,2.624,,,,
2011,1,2,0,50,2.615,,,,
2011,1,2,0,55,2.606,,,,
2011,1,2,1,0,2.581,,,,
2011,1,2,1,5,2.569,,,,
2011,1,2,1,10,2.551,,,,
2011,1,2,1,15,2.499,,,,
2011,1,2,1,20,2.419,,,,
2011,1,2,1,25,2.349,,,,
2011,1,2,1,30,2.304,,,,
2011,1,2,1,35,2.27,,,,
2011,1,2,1,40,2.206,,,,
2011,1,2,1,45,2.139,,,,
2011,1,2,1,50,2.111,,,,
2011,1,2,1,55,2.084,,,,
2011,1,2,2,0,2.059,,,,
2011,1,2,2,5,2.069,,,,
2011,1,2,2,10,2.105,,,,
2011,1,2,2,15,2.123,,,,
2011,1,2,2,20,2.075,,,,
2011,1,2,2,25,2.026,,,,
2011,1,2,2,30,1.971,,,,
2011,1,2,2,35,1.943,,,,
2011,1,2,2,40,1.931,,,,
2011,1,2,2,45,1.892,,,,
2011,1,2,2,50,1.864,,,,
2011,1,2,2,55,1.87,,,,
2011,1,2,3,0,1.864,,,,
2011,1,2,3,5,1.879,,,,
2011,1,2,3,10,1.962,,,,
2011,1,2,3,15,2.065,,,,
2011,1,2,3,20,2.163,,,,
2011,1,2,3,25,2.221,,,,
2011,1,2,3,30,2.267,,,,
2011,1,2,3,35,2.249,,,,
2011,1,2,3,40,2.206,,,,
2011,1,2,3,45,2.194,,,,
2011,1,2,3,50,2.139,,,,
2011,1,2,3,55,2.053,,,,
2011,1,2,4,0,2.075,,,,
2011,1,2,4,5,2.136,,,,
2011,1,2,4,10,2.12,,,,
2011,1,2,4,15,2.099,,,,
2011,1,2,4,20,2.087,,,,
2011,1,2,4,25,2.096,,,,
2011,1,2,4,30,2.227,,,,
2011,1,2,4,35,2.307,,,,
2011,1,2,4,40,2.209,,,,
2011,1,2,4,45,2.047,,,,
2011,1,2,4,50,2.008,,,,
2011,1,2,4,55,1.968,,,,
2011,1,2,5,0,1.858,,,,
2011,1,2,5,5,1.788,,,,
2011,1,2,5,10,1.739,,,,
2011,1,2,5,15,1.66,,,,
2011,1,2,5,20,1.583,,,,
2011,1,2,5,25,1.528,,,,
2011,1,2,5,30,1.519,,,,
2011,1,2,5,35,1.599,,,,
2011,1,2,5,40,1.733,,,,
2011,1,2,5,45,1.794,,,,
2011,1,2,5,50,1.788,,,,
2011,1,2,5,55,1.69,,,,
2011,1,2,6,0,1.562,,,,
2011,1,2,6,5,1.58,,,,
2011,1,2,6,10,1.574,,,,
2011,1,2,6,15,1.458,,,,
2011,1,2,6,20,1.461,,,,
2011,1,2,6,25,1.467,,,,
2011,1,2,6,30,1.504,,,,
2011,1,2,6,35,1.599,,,,
2011,1,2,6,40,1.693,,,,
2011,1,2,6,45,1.806,,,,
2011,1,2,6,50,1.806,,,,
2011,1,2,6,55,1.718,,,,
2011,1,2,7,0,1.702,,,,
2011,1,2,7,5,1.809,,,,
2011,1,2,7,10,1.837,,,,
2011,1,2,7,15,1.773,,,,
2011,1,2,7,20,1.76,,,,
2011,1,2,7,25,1.742,,,,
2011,1,2,7,30,1.647,,,,
2011,1,2,7,35,1.614,,,,
2011,1,2,7,40,1.571,,,,
2011,1,2,7,45,1.464,,,,
2011,1,2,7,50,1.403,,,,
2011,1,2,7,55,1.348,,,,
2011,1,2,8,0,1.184,,,,
2011,1,2,8,5,1.037,,,,
2011,1,2,8,10,0.982,,,,
2011,1,2,8,15,0.955,,,,
2011,1,2,8,20,0.942,,,,
2011,1,2,8,25,0.909,,,,
2011,1,2,8,30,0.857,,,,
2011,1,2,8,35,0.778,,,,
2011,1,2,8,40,0.659,,,,
2011,1,2,8,45,0.561,,,,
2011,1,2,8,50,0.543,,,,
2011,1,2,8,55,0.546,,,,
2011,1,2,9,0,0.521,,,,
2011,1,2,9,5,0.445,,,,
2011,1,2,9,10,0.369,,,,
2011,1,2,9,15,0.28,,,,
2011,1,2,9,20,0.18,,,,
2011,1,2,9,25,0.308,,,,
2011,1,2,9,30,0.436,,,,
2011,1,2,9,35,0.494,,,,
2011,1,2,9,40,0.537,,,,
2011,1,2,9,45,0.558,,,,
2011,1,2,9,50,0.558,,,,
2011,1,2,9,55,0.543,,,,
2011,1,2,10,0,0.515,,,,
2011,1,2,10,5,0.479,,,,
2011,1,2,10,10,0.476,,,,
2011,1,2,10,15,0.527,,,,
2011,1,2,10,20,0.588,,,,
2011,1,2,10,25,0.64,,,,
2011,1,2,10,30,0.677,,,,
2011,1,2,10,35,0.698,,,,
2011,1,2,10,40,0.741,,,,
2011,1,2,10,45,0.854,,,,
2011,1,2,10,50,1.034,,,,
2011,1,2,10,55,1.223,,,,
2011,1,2,11,0,1.367,,,,
2011,1,2,11,5,1.483,,,,
2011,1,2,11,10,1.583,,,,
2011,1,2,11,15,1.678,,,,
2011,1,2,11,20,1.797,,,,
2011,1,2,11,25,1.931,,,,
2011,1,2,11,30,2.047,,,,
2011,1,2,11,35,2.139,,,,
2011,1,2,11,40,2.227,,,,
2011,1,2,11,45,2.304,,,,
2011,1,2,11,50,2.352,,,,
2011,1,2,11,55,2.368,,,,
2011,1,2,12,0,2.365,,,,
2011,1,2,12,5,2.359,,,,
2011,1,2,12,10,2.362,,,,
2011,1,2,12,15,2.374,,,,
2011,1,2,12,20,2.386,,,,
2011,1,2,12,25,2.41,,,,
2011,1,2,12,30,2.417,,,,
2011,1,2,12,35,2.386,,,,
2011,1,2,12,40,2.355,,,,
2011,1,2,12,45,2.355,,,,
2011,1,2,12,50,2.368,,,,
2011,1,2,12,55,2.389,,,,
2011,1,2,13,0,2.392,,,,
2011,1,2,13,5,2.398,,,,
2011,1,2,13,10,2.417,,,,
2011,1,2,13,15,2.447,,,,
2011,1,2,13,20,2.49,,,,
2011,1,2,13,25,2.526,,,,
2011,1,2,13,30,2.575,,,,
2011,1,2,13,35,2.636,,,,
2011,1,2,13,40,2.713,,,,
2011,1,2,13,45,2.786,,,,
2011,1,2,13,50,2.865,,,,
2011,1,2,13,55,2.954,,,,
2011,1,2,14,0,3.036,,,,
2011,1,2,14,5,3.097,,,,
2011,1,2,14,10,3.14,,,,
2011,1,2,14,15,3.186,,,,
2011,1,2,14,20,3.225,,,,
2011,1,2,14,25,3.259,,,,
2011,1,2,14,30,3.299,,,,
2011,1,2,14,35,3.344,,,,
2011,1,2,14,40,3.396,,,,
2011,1,2,14,45,3.442,,,,
2011,1,2,14,50,3.491,,,,
2011,1,2,14,55,3.549,,,,
2011,1,2,15,0,3.622,,,,
2011,1,2,15,5,3.717,,,,
2011,1,2,15,10,3.808,,,,
2011,1,2,15,15,3.866,,,,
2011,1,2,15,20,3.9,,,,
2011,1,2,15,25,3.9,,,,
2011,1,2,15,30,3.894,,,,
2011,1,2,15,35,3.909,,,,
2011,1,2,15,40,3.939,,,,
2011,1,2,15,45,3.997,,,,
2011,1,2,15,50,4.138,,,,
2011,1,2,15,55,4.269,,,,
2011,1,2,16,0,4.373,,,,
2011,1,2,16,5,4.556,,,,
2011,1,2,16,10,4.757,,,,
2011,1,2,16,15,4.947,,,,
2011,1,2,16,20,5.124,,,,
2011,1,2,16,25,5.267,,,,
2011,1,2,16,30,5.386,,,,
2011,1,2,16,35,5.487,,,,
2011,1,2,16,40,5.584,,,,
2011,1,2,16,45,5.688,,,,
2011,1,2,16,50,5.783,,,,
2011,1,2,16,55,5.871,,,,
2011,1,2,17,0,5.981,,,,
2011,1,2,17,5,6.137,,,,
2011,1,2,17,10,6.329,,,,
2011,1,2,17,15,6.482,,,,
2011,1,2,17,20,6.53,,,,
2011,1,2,17,25,6.515,,,,
2011,1,2,17,30,6.524,,,,
2011,1,2,17,35,6.631,,,,
2011,1,2,17,40,6.839,,,,
2011,1,2,17,45,7.077,,,,
2011,1,2,17,50,7.254,,,,
2011,1,2,17,55,7.367,,,,
2011,1,2,18,0,7.473,,,,
2011,1,2,18,5,7.586,,,,
2011,1,2,18,10,7.687,,,,
2011,1,2,18,15,7.763,,,,
2011,1,2,18,20,7.791,,,,
2011,1,2,18,25,7.821,,,,
2011,1,2,18,30,7.873,,,,
2011,1,2,18,35,7.94,,,,
2011,1,2,18,40,8.005,,,,
2011,1,2,18,45,8.075,,,,
2011,1,2,18,50,8.154,,,,
2011,1,2,18,55,8.227,,,,
2011,1,2,19,0,8.313,,,,
2011,1,2,19,5,8.41,,,,
2011,1,2,19,10,8.517,,,,
2011,1,2,19,15,8.639,,,,
2011,1,2,19,20,8.789,,,,
2011,1,2,19,25,8.938,,,,
2011,1,2,19,30,9.064,,,,
2011,1,2,19,35,9.161,,,,
2011,1,2,19,40,9.219,,,,
2011,1,2,19,45,9.268,,,,
2011,1,2,19,50,9.341,,,,
2011,1,2,19,55,9.424,,,,
2011,1,2,20,0,9.494,,,,
2011,1,2,20,5,9.558,,,,
2011,1,2,20,10,9.613,,,,
2011,1,2,20,15,9.649,,,,
2011,1,2,20,20,9.653,,,,
2011,1,2,20,25,9.637,,,,
2011,1,2,20,30,9.628,,,,
2011,1,2,20,35,9.637,,,,
2011,1,2,20,40,9.662,,,,
2011,1,2,20,45,9.692,,,,
2011,1,2,20,50,9.686,,,,
2011,1,2,20,55,9.662,,,,
2011,1,2,21,0,9.665,,,,
2011,1,2,21,5,9.704,,,,
2011,1,2,21,10,9.765,,,,
2011,1,2,21,15,9.839,,,,
2011,1,2,21,20,9.903,,,,
2011,1,2,21,25,9.988,,,,
2011,1,2,21,30,10.083,,,,
2011,1,2,21,35,10.168,,,,
2011,1,2,21,40,10.248,,,,
2011,1,2,21,45,10.33,,,,
2011,1,2,21,50,10.397,,,,
2011,1,2,21,55,10.434,,,,
2011,1,2,22,0,10.47,,,,
2011,1,2,22,5,10.507,,,,
2011,1,2,22,10,10.538,,,,
2011,1,2,22,15,10.574,,,,
2011,1,2,22,20,10.62,,,,
2011,1,2,22,25,10.684,,,,
2011,1,2,22,30,10.742,,,,
2011,1,2,22,35,10.779,,,,
2011,1,2,22,40,10.791,,,,
2011,1,2,22,45,10.791,,,,
2011,1,2,22,50,10.797,,,,
2011,1,2,22,55,10.834,,,,
2011,1,2,23,0,10.892,,,,
2011,1,2,23,5,10.956,,,,
2011,1,2,23,10,11.008,,,,
2011,1,2,23,15,11.053,,,,
2011,1,2,23,20,11.099,,,,
2011,1,2,23,25,11.16,,,,
2011,1,2,23,30,11.224,,,,
2011,1,2,23,35,11.294,,,,
2011,1,2,23,40,11.346,,,,
2011,1,2,23,45,11.355,,,,
2011,1,2,23,50,11.325,,,,
2011,1,2,23,55,11.304,,,,
2011,1,3,0,0,11.359,,,,
2011,1,3,0,5,11.517,,,,
2011,1,3,0,10,11.725,,,,
2011,1,3,0,15,11.902,,,,
2011,1,3,0,20,12.012,,,,
2011,1,3,0,25,12.057,,,,
2011,1,3,0,30,12.088,,,,
2011,1,3,0,35,12.17,,,,
2011,1,3,0,40,12.28,,,,
2011,1,3,0,45,12.363,,,,
2011,1,3,0,50,12.427,,,,
2011,1,3,0,55,12.494,,,,
2011,1,3,1,0,12.527,,,,
2011,1,3,1,5,12.53,,,,
2011,1,3,1,10,12.537,,,,
2011,1,3,1,15,12.555,,,,
2011,1,3,1,20,12.555,,,,
2011,1,3,1,25,12.555,,,,
2011,1,3,1,30,12.57,,,,
2011,1,3,1,35,12.591,,,,
2011,1,3,1,40,12.643,,,,
2011,1,3,1,45,12.717,,,,
2011,1,3,1,50,12.759,,,,
2011,1,3,1,55,12.768,,,,
2011,1,3,2,0,12.775,,,,
2011,1,3,2,5,12.744,,,,
2011,1,3,2,10,12.686,,,,
2011,1,3,2,15,12.665,,,,
2011,1,3,2,20,12.665,,,,
2011,1,3,2,25,12.668,,,,
2011,1,3,2,30,12.634,,,,
2011,1,3,2,35,12.598,,,,
2011,1,3,2,40,12.595,,,,
2011,1,3,2,45,12.604,,,,
2011,1,3,2,50,12.628,,,,
2011,1,3,2,55,12.662,,,,
2011,1,3,3,0,12.726,,,,
2011,1,3,3,5,12.775,,,,
2011,1,3,3,10,12.817,,,,
2011,1,3,3,15,12.854,,,,
2011,1,3,3,20,12.924,,,,
2011,1,3,3,25,13.007,,,,
2011,1,3,3,30,13.077,,,,
2011,1,3,3,35,13.141,,,,
2011,1,3,3,40,13.235,,,,
2011,1,3,3,45,13.367,,,,
2011,1,3,3,50,13.477,,,,
2011,1,3,3,55,13.568,,,,
2011,1,3,4,0,13.62,,,,
2011,1,3,4,5,13.614,,,,
2011,1,3,4,10,13.62,,,,
2011,1,3,4,15,13.62,,,,
2011,1,3,4,20,13.611,,,,
2011,1,3,4,25,13.611,,,,
2011,1,3,4,30,13.608,,,,
2011,1,3,4,35,13.605,,,,
2011,1,3,4,40,13.592,,,,
2011,1,3,4,45,13.608,,,,
2011,1,3,4,50,13.635,,,,
2011,1,3,4,55,13.675,,,,
2011,1,3,5,0,13.724,,,,
2011,1,3,5,5,13.782,,,,
2011,1,3,5,10,13.846,,,,
2011,1,3,5,15,13.94,,,,
2011,1,3,5,20,14.029,,,,
2011,1,3,5,25,14.102,,,,
2011,1,3,5,30,14.127,,,,
2011,1,3,5,35,14.139,,,,
2011,1,3,5,40,14.142,,,,
2011,1,3,5,45,14.139,,,,
2011,1,3,5,50,14.172,,,,
2011,1,3,5,55,14.224,,,,
2011,1,3,6,0,14.282,,,,
2011,1,3,6,5,14.331,,,,
2011,1,3,6,10,14.392,,,,
2011,1,3,6,15,14.423,,,,
2011,1,3,6,20,14.426,,,,
2011,1,3,6,25,14.435,,,,
2011,1,3,6,30,14.456,,,,
2011,1,3,6,35,14.496,,,,
2011,1,3,6,40,14.542,,,,
2011,1,3,6,45,14.606,,,,
2011,1,3,6,50,14.713,,,,
2011,1,3,6,55,14.792,,,,
2011,1,3,7,0,14.832,,,,
2011,1,3,7,5,14.847,,,,
2011,1,3,7,10,14.877,,,,
2011,1,3,7,15,14.914,,,,
2011,1,3,7,20,14.954,,,,
2011,1,3,7,25,14.99,,,,
2011,1,3,7,30,15.039,,,,
2011,1,3,7,35,15.088,,,,
2011,1,3,7,40,15.125,,,,
2011,1,3,7,45,15.149,,,,
2011,1,3,7,50,15.076,,,,
2011,1,3,7,55,15.036,,,,
2011,1,3,8,0,15.024,,,,
2011,1,3,8,5,14.871,,,,
2011,1,3,8,10,14.804,,,,
2011,1,3,8,15,14.771,,,,
2011,1,3,8,20,14.603,,,,
2011,1,3,8,25,14.508,,,,
2011,1,3,8,30,14.407,,,,
2011,1,3,8,35,14.267,,,,
2011,1,3,8,40,14.151,,,,
2011,1,3,8,45,14.075,,,,
2011,1,3,8,50,13.98,,,,
2011,1,3,8,55,13.84,,,,
2011,1,3,9,0,13.815,,,,
2011,1,3,9,5,13.956,,,,
2011,1,3,9,10,13.852,,,,
2011,1,3,9,15,13.76,,,,
2011,1,3,9,20,13.535,,,,
2011,1,3,9,25,13.333,,,,
2011,1,3,9,30,13.184,,,,
2011,1,3,9,35,12.842,,,,
2011,1,3,9,40,12.598,,,,
2011,1,3,9,45,12.277,,,,
2011,1,3,9,50,12.076,,,,
2011,1,3,9,55,12.048,,,,
2011,1,3,10,0,11.996,,,,
2011,1,3,10,5,11.905,,,,
2011,1,3,10,10,11.795,,,,
2011,1,3,10,15,11.688,,,,
2011,1,3,10,20,11.505,,,,
2011,1,3,10,25,11.374,,,,
2011,1,3,10,30,11.31,,,,
2011,1,3,10,35,11.243,,,,
2011,1,3,10,40,11.2,,,,
2011,1,3,10,45,11.139,,,,
2011,1,3,10,50,11.035,,,,
2011,1,3,10,55,11.056,,,,
2011,1,3,11,0,11.056,,,,
2011,1,3,11,5,11.026,,,,
2011,1,3,11,10,10.937,,,,
2011,1,3,11,15,10.901,,,,
2011,1,3,11,20,10.904,,,,
2011,1,3,11,25,10.858,,,,
2011,1,3,11,30,10.806,,,,
2011,1,3,11,35,10.711,,,,
2011,1,3,11,40,10.599,,,,
2011,1,3,11,45,10.55,,,,
2011,1,3,11,50,10.495,,,,
2011,1,3,11,55,10.44,,,,
2011,1,3,12,0,10.476,,,,
2011,1,3,12,5,10.562,,,,
2011,1,3,12,10,10.672,,,,
2011,1,3,12,15,10.733,,,,
2011,1,3,12,20,10.733,,,,
2011,1,3,12,25,10.69,,,,
2011,1,3,12,30,10.647,,,,
2011,1,3,12,35,10.635,,,,
2011,1,3,12,40,10.614,,,,
